"Price","Rooms","Distance","Car","Bathroom","BuildingArea","Landsize","YearBuilt"
"2908",1240000,3,6.2,2,2,172,784,2007
"2909",720000,3,26.5,1,1,97,862,1960
"2910",1567000,4,6.2,2,2,181,409,1910
"2911",1370000,4,10.4,2,3,251,634,2017
"2912",902000,4,21.1,0,2,147,1457,1970
"2913",1685000,4,5.3,1,1,112,442,1920
"2914",1495000,4,12.3,1,2,179,581,1950
"2915",1110000,3,15.5,2,1,120,704,1970
"2916",1103000,3,11.4,2,1,134,401,1960
"2917",1845000,3,3.5,2,3,240,114,2009
"2918",1e+06,3,3.5,0,1,96,99,1890
"2919",1650000,3,4.6,0,1,200,435,1966
"2920",755000,3,12,1,1,109,482,1965
"2921",1525000,3,2.4,0,2,122,195,1890
"2922",592000,2,2.4,1,2,77,14294,2006
"2923",1040000,2,19.9,1,1,100,766,1950
"2924",8e+05,4,21.3,2,2,112,650,1960
"2925",1800000,4,8.9,2,2,276,635,1955
"2926",580500,3,20.6,2,2,147,568,2003
"2927",2700000,4,15.2,1,2,318,722,1890
"2928",2290000,5,15.2,2,3,273,553,1925
"2929",1725000,3,15.2,2,1,117,493,1915
"2930",770000,3,35.4,1,1,130,591,1963
"2931",1355000,2,1.9,0,1,78,109,1900
"2932",540000,3,20.5,2,2,152,362,2005
"2933",1360000,3,2.7,NA,1,98,250,1900
"2934",770000,3,10.5,2,1,130,608,1960
"2935",3625000,5,10.2,2,3,327,1011,1910
"2936",1585000,4,12.4,2,4,147,386,1965
"2937",925000,4,14.7,4,3,176,534,1975
"2938",1232000,4,21.5,2,2,244,620,2004
"2939",621000,4,14.7,2,2,177,556,2001
"2940",730000,4,25.5,2,2,248,400,2012
"2941",8e+05,4,6.3,2,2,142,277,1950
"2942",1100000,3,6.3,0,1,137,221,1948
"2943",1650000,4,7.5,1,2,186,484,1950
"2944",1960000,3,3,NA,2,161,152,1900
"2945",1715000,3,6.3,1,3,141,1889,1920
"2946",1555000,3,10.2,4,1,101,649,1950
"2947",2730000,3,7.9,2,2,203,679,1940
"2948",3778000,5,17.3,4,4,465,1254,1980
"2949",2210000,4,11.4,2,3,233,557,1940
"2950",1070000,3,13.8,3,1,105,585,1960
"2951",1900000,5,13.4,2,3,270,1003,1960
"2952",1850000,4,13.4,2,2,287,628,2012
"2953",1100000,4,13.4,2,3,168,592,2017
"2954",1830000,4,27,2,3,222,353,2004
"2955",7e+05,3,25,1,1,112,439,1970
"2956",840000,3,8.6,2,1,93,620,1960
"2957",1342000,3,10.5,3,1,110,287,1910
"2958",1960000,3,10.5,2,2,36,709,1960
"2959",911000,2,5.2,1,1,77,132,1905
"2960",1820000,4,5.2,2,2,288,317,2017
"2961",950000,2,4,1,2,89,224,1900
"2962",1225000,4,10.8,2,1,130,753,1960
"2963",1505000,5,12.1,2,3,179,659,2015
"2964",730000,4,12.1,2,2,144,538,1970
"2965",2835000,6,7.7,2,3,283,794,1970
"2966",2450000,5,7.7,2,3,239,570,1926
"2967",850000,2,10.1,1,2,101,117,2007
"2968",1508000,3,10.1,2,2,147,338,2011
"2969",875000,3,27,3,1,127,534,1970
"2970",810000,3,16.7,2,1,100,340,1955
"2971",975000,4,6.7,2,2,209,301,2005
"2972",880000,3,6.7,1,1,104,771,2004
"2973",841000,3,6.7,3,1,150,533,1960
"2974",931000,2,2,1,1,90,109,2001
"2975",492000,3,20.6,2,2,184,255,2009
"2976",858000,3,23,2,1,139,857,1960
"2977",760000,4,38,2,2,180,536,1965
"2978",1275000,3,16.7,2,2,164,714,1973
"2979",1480000,5,16.7,2,2,237,718,1980
"2980",922000,3,16.1,2,2,200,587,1979
"2981",865000,4,16.1,2,2,211,734,1980
"2982",650000,5,20.4,2,2,239,512,2014
"2983",1820000,4,13.8,2,2,423,412,1940
"2984",1450000,3,13.8,1,1,147,464,1948
"2985",2325000,4,5.3,2,3,227,649,1920
"2986",1450000,3,5.3,0,1,104,216,1890
"2987",628000,4,18,1,2,120,480,2003
"2988",645500,3,18,2,2,155,719,2000
"2989",525000,4,18.4,2,2,134,452,1993
"2990",626000,3,14,2,1,87,622,1960
"2991",840000,3,14.5,2,2,225,725,1970
"2992",1230000,4,11.7,2,4,127,538,1990
"2993",1325000,2,7.3,2,1,88,422,1940
"2994",1975000,3,7.3,2,1,160,676,1925
"2995",1140000,4,6.4,0,1,118,276,1915
"2996",1e+06,3,6.4,2,2,282,275,1940
"2997",2750000,4,5.9,3,2,270,357,2015
"2998",370000,3,17.4,1,1,95,784,1978
"2999",995000,3,20,2,3,166,248,2011
"3000",9e+05,4,17.9,2,2,231,609,2003
"3001",2500000,4,10.2,3,3,277,402,1950
"3002",1200000,4,6.2,1,1,145,455,1920
"3003",828000,3,14.3,2,2,117,301,1980
"3004",2420000,5,14.2,2,5,503,757,1975
"3005",1335000,4,14.2,3,1,145,731,1970
"3006",1480000,4,14.2,2,2,160,695,1970
"3007",1100000,4,18.8,2,2,152,748,1996
"3008",792500,4,34.1,2,2,174,846,1996
"3009",1262000,3,6.2,2,2,110,343,1980
"3010",1210000,4,6.2,0,1,160,325,1983
"3011",1186000,3,10.4,4,1,112,654,1955
"3012",1320000,3,5.3,1,1,119,227,1920
"3013",725000,3,11.2,1,1,111,327,1960
"3014",850000,3,8.5,1,1,133,712,1940
"3015",765000,4,14.7,2,2,219,612,2004
"3016",635000,4,14.7,2,2,244,334,2000
"3017",1960000,3,3.5,0,2,230,253,1900
"3018",465000,2,12,1,1,61,676,2012
"3019",920000,2,12,2,1,100,665,1955
"3020",1500000,3,2.4,2,2,145,72,2011
"3021",1200000,2,2.4,NA,1,86,135,1890
"3022",746000,3,21.3,1,1,135,400,1950
"3023",380000,3,20.6,1,1,92,372,2000
"3024",1915000,4,15.2,2,2,220,563,1910
"3025",962000,4,22.2,3,2,166,724,1985
"3026",855000,1,1.9,0,1,72,67,1900
"3027",1305000,3,2.7,NA,1,110,174,1900
"3028",405000,3,31.7,3,1,101,515,1991
"3029",482000,3,31.7,1,1,126,573,1965
"3030",436000,3,31.7,2,2,220,350,2004
"3031",665000,4,10.5,3,2,183,600,1975
"3032",1810000,4,10.2,2,3,223,349,1997
"3033",2230000,5,10.2,2,2,270,754,1905
"3034",1930000,5,15.5,2,3,377,807,2000
"3035",750000,3,15.3,2,2,169,536,1980
"3036",1605000,4,7,2,2,92,348,1930
"3037",1009000,3,8.9,2,2,136,663,1980
"3038",366000,3,44.2,1,1,77,502,1978
"3039",1440000,4,14.7,6,3,247,717,1985
"3040",1060000,4,14.7,3,2,173,729,1970
"3041",792000,3,14.5,2,1,124,571,1960
"3042",470000,3,14.7,2,1,125,640,1985
"3043",515000,3,14.7,1,2,194,251,2012
"3044",603500,4,14.7,4,2,184,650,1994
"3045",870000,3,6.4,2,1,109,417,1950
"3046",1060000,4,6.4,2,3,512,512,1920
"3047",1500000,3,3.1,1,2,209,862,1920
"3048",555000,3,17.6,2,2,25,265,2014
"3049",1425000,3,4.6,1,1,150,188,1907
"3050",1190000,3,6.3,2,1,89,515,1955
"3051",506000,3,14,2,1,120,544,1980
"3052",2550000,4,3,NA,2,175,152,1910
"3053",730000,3,12.8,2,2,112,739,1970
"3054",1460000,2,6.3,1,1,80,181,1930
"3055",1726000,2,6.3,2,2,128,269,1910
"3056",1920000,4,10.2,2,3,203,391,2016
"3057",1575000,3,10.2,2,1,115,787,1955
"3058",2e+06,4,9.7,4,3,255,958,2015
"3059",2270000,4,9.7,2,2,334,654,2010
"3060",1890000,3,9.7,1,2,144,632,1940
"3061",1895000,4,11.4,2,2,220,557,1920
"3062",1280000,3,13.8,2,2,239,335,2013
"3063",1595000,4,13.8,2,1,167,581,1960
"3064",1850000,4,10.5,3,3,170,421,2000
"3065",320000,1,4,1,1,34,682,1980
"3066",1240000,4,10.8,2,2,170,602,1970
"3067",1234000,3,12.1,2,1,139,896,1965
"3068",1e+06,3,14.7,2,2,108,788,1960
"3069",650000,4,16.6,4,2,175,688,1970
"3070",1540000,2,3.5,NA,1,112,158,1890
"3071",2450000,5,8.7,2,4,312,554,2017
"3072",710000,3,27,1,1,138,650,1960
"3073",955000,2,17.9,1,2,112,836,2009
"3074",1230000,3,17.9,1,1,133,584,1960
"3075",883300,5,17.5,2,2,177,402,1980
"3076",790000,3,17.5,2,1,114,532,1975
"3077",1310000,2,3.6,NA,1,104,146,1890
"3078",880000,3,6.7,1,1,107,379,1910
"3079",1070000,3,6.7,2,1,98,392,1920
"3080",1500000,5,6.7,4,3,180,900,1888
"3081",1085000,4,6.7,1,2,155,430,1920
"3082",582500,3,20.6,0,1,132,947,1972
"3083",480000,4,20.6,2,2,148,312,2015
"3084",523000,4,20.6,2,2,159,484,2009
"3085",485000,3,20.6,1,2,150,321,2013
"3086",1152000,4,23,2,2,255,1880,1947
"3087",475000,3,14,2,1,108,560,1965
"3088",970000,4,22.2,2,2,210,364,1995
"3089",1200000,4,16.1,2,2,254,375,1998
"3090",988000,3,16.1,2,2,150,243,2012
"3091",875000,3,27,3,1,136,694,1975
"3092",2105000,3,7.2,1,2,180,346,1890
"3093",2410000,4,7.2,1,2,120,390,1920
"3094",810000,3,18,2,2,135,868,1980
"3095",1115000,6,18,4,3,332,966,1990
"3096",1380000,3,7.2,2,1,152,1730,2001
"3097",1600000,4,7.5,3,4,259,543,2015
"3098",1280000,4,5.7,2,2,133,485,1920
"3099",875000,4,24.8,4,3,225,793,1980
"3100",580000,1,2.1,1,1,67,782,1998
"3101",2478000,3,2.1,NA,2,106,205,1885
"3102",1017500,3,3.4,2,2,153,459,2003
"3103",942000,2,5.1,1,1,91,241,1915
"3104",1300000,3,7.3,2,1,124,403,1960
"3105",1307500,3,7.3,1,1,111,316,1940
"3106",1390000,3,7.3,1,2,150,303,1940
"3107",1310000,3,16.7,1,1,102,782,1960
"3108",1285000,5,16.7,1,2,124,651,1970
"3109",1292000,4,16.7,2,2,169,768,1970
"3110",831000,4,11.2,3,3,175,708,2007
"3111",570000,3,11.2,1,1,93,308,1950
"3112",805000,2,11.2,4,1,82,712,1970
"3113",931000,4,12.9,2,2,212,462,2008
"3114",1600000,2,5.3,NA,1,101,200,1890
"3115",1225000,5,16,2,2,210,506,1950
"3116",478000,3,18,1,1,118,318,2003
"3117",520000,3,18.4,2,1,112,538,1980
"3118",650000,4,14,1,3,120,693,1980
"3119",1295000,3,11.7,2,3,271,326,2012
"3120",1250000,4,11.7,2,2,211,534,1970
"3121",986000,4,11.7,2,1,176,615,1964
"3122",620000,3,11.7,1,2,113,292,2013
"3123",841000,2,3.4,1,1,108,105,2005
"3124",2180000,3,5.4,2,1,126,372,1905
"3125",2118000,3,7.3,2,2,188,664,1930
"3126",710000,3,26,2,1,130,837,1960
"3127",780000,3,26,1,2,162,862,1986
"3128",7e+05,3,16.3,1,1,103,537,1975
"3129",2030000,3,8.4,2,2,172,660,1940
"3130",1800000,3,8.4,1,2,123,460,1910
"3131",1500000,4,4.3,2,2,174,650,2000
"3132",460000,3,29.8,1,1,108,602,1980
"3133",547000,3,25.9,2,2,135,410,2012
"3134",756000,3,16.2,2,1,102,204,2000
"3135",515000,3,31.6,0,1,101,915,1970
"3136",1340000,4,14.2,2,2,160,800,1970
"3137",1150000,3,10.4,1,2,210,317,2012
"3138",1218000,3,15.4,1,1,125,757,1953
"3139",980000,3,8.5,1,1,103,546,1950
"3140",585500,2,8.5,1,1,105,100,2012
"3141",1390000,3,4.6,1,2,0,125,2002
"3142",961000,3,8.4,2,1,144,529,1970
"3143",876000,3,12,2,1,120,653,1950
"3144",866000,4,12,4,2,150,576,1940
"3145",775500,3,12,3,1,120,586,1960
"3146",1412000,3,1.9,NA,1,130,128,1880
"3147",597000,5,20.5,2,3,175,582,2000
"3148",626000,3,14,2,1,138,557,1985
"3149",1e+06,3,8.2,2,1,149,534,1960
"3150",502500,3,10.5,3,1,123,331,1995
"3151",650000,3,10.5,1,1,117,650,1965
"3152",1150000,4,15.5,2,2,185,779,1980
"3153",1280000,4,12.4,2,2,195,887,1970
"3154",1300000,5,17.2,2,2,177,891,1980
"3155",1360000,5,17.2,2,3,212,882,1970
"3156",1235000,5,14.7,2,3,294,634,2000
"3157",490000,3,14.7,2,2,141,536,1990
"3158",412700,3,14.7,1,1,112,299,2005
"3159",990000,4,6.4,2,2,129,501,1960
"3160",1100500,3,6.4,2,2,119,427,1936
"3161",2550000,5,6.8,2,2,244,840,1910
"3162",1025000,4,12.7,2,2,212,585,2014
"3163",1830000,5,7.5,4,4,373,730,2014
"3164",850000,3,10.4,2,1,96,551,1950
"3165",2100000,3,3,NA,2,125,137,1890
"3166",760000,3,10.5,1,1,121,697,1950
"3167",750000,4,15.5,2,2,232,636,1996
"3168",3e+06,4,6.3,2,3,180,474,1915
"3169",1500000,3,6.3,NA,1,115,230,1900
"3170",1210000,3,10.2,3,1,93,407,1955
"3171",2580000,5,7.9,2,5,575,621,2009
"3172",724000,3,23.2,2,2,147,482,1990
"3173",1410000,4,11.4,4,3,214,623,1950
"3174",1020000,2,13.8,2,1,115,597,1959
"3175",1475000,4,13.4,2,2,240,582,2011
"3176",1229000,4,13.4,2,2,115,727,1960
"3177",965000,3,27,2,2,127,572,1950
"3178",653000,2,10.9,1,1,77,84,1970
"3179",1325000,3,5.2,1,1,120,331,1920
"3180",1630000,4,5.2,1,2,174,278,1880
"3181",1770000,4,5.2,3,2,187,461,1930
"3182",1e+06,3,5.2,2,1,105,399,1950
"3183",1300000,4,10.8,3,2,120,650,1960
"3184",1331000,3,10.8,2,2,158,697,1970
"3185",2800000,5,7.7,2,2,254,768,1990
"3186",1966000,4,10.1,2,2,181,627,1905
"3187",381000,1,10.1,1,1,55,2048,1970
"3188",646000,3,14.8,2,1,171,238,2004
"3189",1100000,3,17.9,2,2,134,534,1980
"3190",1285000,3,7.3,2,2,101,374,1940
"3191",1051000,3,11.2,2,2,112,913,1950
"3192",785000,3,16.1,2,1,137,840,1960
"3193",2e+06,4,13.8,2,3,275,360,2010
"3194",2500000,4,13.8,4,2,199,683,1980
"3195",1125000,4,13.8,1,1,175,700,1950
"3196",3600000,3,6.2,2,2,158,848,1929
"3197",985000,3,8.9,2,1,118,528,1955
"3198",1911000,4,16,2,3,302,616,2005
"3199",1205000,3,12.3,4,2,0,622,1960
"3200",572000,3,14,2,1,125,554,1975
"3201",630000,4,11.7,2,1,113,185,1965
"3202",2450000,4,5.4,2,2,192,399,1920
"3203",955000,2,5.4,1,1,100,2835,1970
"3204",1630000,2,5.4,0,1,88,284,1920
"3205",1875000,6,7.3,2,2,170,697,1962
"3206",766000,4,16.3,5,2,110,541,1980
"3207",2500000,3,5.9,NA,2,149,395,1880
"3208",752500,2,4.3,NA,1,113,488,1910
"3209",741000,8,17.4,1,3,101,1063,1980
"3210",283000,3,31.7,0,1,19,362,1976
"3211",430000,4,31.7,3,1,147,675,1980
"3212",890000,4,17.2,2,2,166,481,1965
"3213",1162000,3,6.2,2,1,129,619,1965
"3214",1586000,3,14.2,1,1,138,718,1955
"3215",1408000,4,14.2,2,2,179,692,1970
"3216",1080000,4,18.8,2,2,204,914,1980
"3217",840000,3,18.8,2,1,107,656,1972
"3218",1321188,3,10.1,1,1,200,586,1945
"3219",1130000,2,6.2,2,1,98,343,1980
"3220",8e+05,2,10.4,2,1,83,352,1950
"3221",516000,2,1.8,NA,1,79,1044,1970
"3222",1550000,4,5.3,1,2,162,344,1900
"3223",1015000,2,5.3,NA,1,136,145,1930
"3224",1350000,4,5.3,2,2,188,264,1996
"3225",760000,3,12.3,1,1,120,692,1940
"3226",1450000,4,15.5,2,2,196,771,1970
"3227",1450000,4,11.4,2,2,178,590,1940
"3228",625500,4,23.8,2,2,178,477,2012
"3229",1725000,3,3.5,2,1,151,293,1890
"3230",1463000,3,4.6,2,2,147,15,1998
"3231",1e+06,5,12,6,2,361,892,2004
"3232",1400000,3,12,6,1,115,667,1920
"3233",4e+05,1,2.4,1,1,51,4425,2012
"3234",426000,3,20.6,2,2,134,245,2004
"3235",1050000,4,15.2,1,2,184,173,2010
"3236",680000,2,5.1,0,1,88,298,1900
"3237",1151000,2,1.9,NA,1,95,128,1890
"3238",658500,4,20.5,2,2,187,444,2008
"3239",881000,3,20.8,4,1,140,720,1955
"3240",897000,3,16.1,2,2,150,684,1985
"3241",2680000,4,5,1,2,265,324,1890
"3242",1e+06,2,5,NA,1,134,106,1900
"3243",657500,3,31.7,1,2,167,729,2001
"3244",675000,5,31.7,2,3,208,615,2000
"3245",605000,4,31.7,2,2,192,738,2000
"3246",6e+05,4,31.7,1,2,116,1007,1980
"3247",1910000,4,10.2,2,3,256,416,2014
"3248",751000,4,15.5,2,2,364,712,1998
"3249",910000,4,15.5,2,2,170,520,1980
"3250",1260000,4,17.2,3,2,166,682,1973
"3251",1202000,4,17.2,2,2,159,650,1980
"3252",1180000,5,14.7,4,2,258,738,1980
"3253",515000,3,14.7,1,2,115,517,1985
"3254",840000,3,6.4,3,1,95,336,1950
"3255",1660000,5,16.7,2,2,291,790,1990
"3256",1360000,3,6.3,1,1,128,479,1930
"3257",1455000,3,6.3,2,2,125,351,1910
"3258",2340000,3,3,1,2,135,162,1880
"3259",791000,3,9.4,4,1,131,553,1960
"3260",4060000,4,6.3,1,2,191,574,1910
"3261",1151000,4,4.3,2,2,178,290,2012
"3262",1650000,4,10.2,1,2,200,338,2005
"3263",2550000,3,10.2,3,2,202,1170,1950
"3264",2800000,5,9.7,2,2,0,1173,1960
"3265",1800000,5,13.8,3,3,243,697,1960
"3266",1130000,4,13.8,2,2,183,270,2012
"3267",1370000,4,13.8,3,3,186,605,1930
"3268",1311000,3,13.8,3,2,194,632,1950
"3269",1350000,3,13.4,1,1,121,697,1950
"3270",905000,3,13.4,2,2,150,887,1990
"3271",920000,3,27,2,1,102,645,1950
"3272",728000,4,25,1,1,136,744,1970
"3273",1900000,5,10.9,2,3,133,613,1955
"3274",1030000,4,16.1,3,3,312,1061,1960
"3275",2830000,4,10.5,2,2,202,700,1930
"3276",2060000,3,10.3,3,1,175,685,1950
"3277",1650000,3,10.3,2,2,0,623,1920
"3278",1650000,5,10.3,5,2,275,773,1950
"3279",424000,1,5.2,NA,1,80,334,2009
"3280",959000,3,4,1,2,122,138,1998
"3281",2350000,3,5.2,2,2,160,445,1925
"3282",815000,4,12.1,1,2,0,525,1965
"3283",580000,3,14.8,2,2,174,461,2000
"3284",1220000,3,10.4,2,2,151,261,2015
"3285",1535000,4,10.4,2,3,188,1004,1950
"3286",1322500,2,10.4,1,1,94,731,1950
"3287",1760000,3,1.6,NA,1,134,9405,1880
"3288",1400000,3,10.1,3,2,193,818,2011
"3289",546000,4,34.9,1,1,103,646,1987
"3290",532000,3,34.9,2,1,104,474,1993
"3291",790000,2,8.7,1,1,82,919,2010
"3292",725000,3,27,1,1,95,534,1980
"3293",1300000,5,17.9,2,2,213,1006,1970
"3294",950000,3,17.5,2,2,123,535,1970
"3295",460000,3,17.4,3,1,104,536,1975
"3296",412500,3,20.6,1,2,0,197,2012
"3297",493000,3,36.9,1,1,91,657,1975
"3298",1155000,3,38,2,2,242,2405,1980
"3299",980000,4,38,2,2,191,937,1960
"3300",2690000,4,7.3,2,2,0,647,1910
"3301",655000,4,12.9,2,3,215,170,2017
"3302",625000,4,33.3,2,1,136,640,1960
"3303",602000,4,18.4,2,2,150,603,1985
"3304",567000,4,18.4,3,2,180,632,1985
"3305",1125000,4,14.5,4,2,250,556,1978
"3306",7e+05,4,15.5,2,2,223,726,1980
"3307",960000,3,11.7,2,2,175,404,2009
"3308",1160000,4,11.7,4,3,273,670,1970
"3309",3300000,4,5.4,2,3,281,741,1920
"3310",1750000,3,5.4,2,2,232,431,2006
"3311",3450000,5,5.4,2,2,0,668,2006
"3312",930000,3,25.2,2,2,201,443,2014
"3313",803000,3,26,2,1,0,862,1970
"3314",560000,3,14,1,1,147,565,1970
"3315",3080000,4,5.9,3,2,339,620,1930
"3316",625000,3,16.3,2,1,133,542,1968
"3317",651000,2,8.4,1,1,97,129,1940
"3318",3400000,3,4.3,5,1,187,2027,1964
"3319",535000,3,17.4,4,1,105,572,1980
"3320",710000,5,31.7,2,2,280,1670,2000
"3321",395000,3,29.8,1,1,105,649,1975
"3322",2090000,3,3,0,1,113,199,1900
"3323",907800,3,17.2,2,2,150,309,2005
"3324",1010000,3,17.2,2,2,136,672,1970
"3325",435000,2,6.2,1,1,66,1475,1970
"3326",1305000,4,6.2,1,1,129,449,1910
"3327",1072000,3,14.3,3,1,138,585,1950
"3328",1290000,3,14.3,1,1,0,580,1970
"3329",1500000,4,21.5,2,3,178,557,1920
"3330",1028800,3,14.2,1,2,118,470,1960
"3331",1840000,6,14.2,2,2,368,554,1999
"3332",1035000,3,14.2,2,2,138,236,2006
"3333",940000,3,18.8,3,2,140,709,1958
"3334",845000,3,10.4,1,1,111,345,1950
"3335",1080000,2,1.8,NA,1,67,100,1890
"3336",1118000,2,5.3,1,2,81,173,1910
"3337",875000,2,12.3,0,1,76,419,1920
"3338",2475000,4,21.5,3,3,450,665,2016
"3339",1260000,4,8.5,4,2,171,578,1920
"3340",527000,4,14.7,2,2,136,400,2011
"3341",2455000,4,3.5,2,3,0,123,2010
"3342",1365000,2,4.6,NA,1,100,206,1900
"3343",910000,3,8.4,2,1,96,276,1965
"3344",640000,3,12,1,1,128,224,2008
"3345",1112000,4,12,10,2,170,1002,1985
"3346",852000,4,12,2,3,240,527,1980
"3347",8e+05,3,12,2,1,90,585,1960
"3348",625500,2,12,2,1,111,343,1960
"3349",7e+05,3,19.9,2,2,126,605,1977
"3350",937000,2,21.3,2,2,116,736,1960
"3351",1224000,3,8.9,2,1,124,609,1960
"3352",621000,4,20.6,2,2,202,574,1997
"3353",1490000,4,15.2,2,2,168,503,1930
"3354",890000,3,22.2,2,1,116,724,1980
"3355",512000,3,35.4,1,1,105,576,1983
"3356",1502000,4,5.1,1,3,199,934,2014
"3357",537000,4,14,2,2,134,447,1996
"3358",1848000,3,8.2,3,1,189,824,1935
"3359",605000,3,31.7,2,2,229,755,1996
"3360",717500,3,10.5,1,1,95,554,1985
"3361",1715000,3,10.2,2,1,151,438,1906
"3362",350000,3,18.4,1,1,103,466,2003
"3363",1400000,5,12.4,2,3,310,717,1963
"3364",1271000,3,7,2,1,151,470,1950
"3365",540000,3,12.9,1,1,102,607,1970
"3366",951000,4,14.7,2,2,200,704,1981
"3367",1330000,4,14.7,2,2,191,717,1980
"3368",650000,2,14.5,1,1,79,210,2006
"3369",635000,4,14.7,1,2,172,662,1980
"3370",1031000,3,6.8,2,2,133,333,1995
"3371",2500000,4,6.8,5,1,157,866,1920
"3372",1285000,4,6.3,1,1,112,362,1920
